Row_ID,Order_Priority,Discount,Unit Price,Shipping Cost,Customer_ID,Customer_Name,Ship_Mode,Customer_Segment,Product_Category,Product_Sub_Category,Product_Container,Product_Name,Product_Base_Margin,Region,Manager,State_or_Province,City,Postal_Code,Order_Date,Ship_Date,Profit,Quantity_ordered_new,Sales,Order_ID,Return_Status
25092,Medium,0.08,2.88,0.50,1304,Sherri McIntosh,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 507,0.39,West,William,Utah,West Jordan,84084,2010-04-23,2010-04-24,6.03,3,8.74,87004,Not Returned
24709,Critical,0.06,13.73,6.85,1304,Sherri McIntosh,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,DAX Wood Document Frame.,0.54,West,William,Utah,West Jordan,84084,2011-02-14,2011-02-16,-24.52,3,43.53,87006,Not Returned
23226,High,0.00,60.97,4.50,1304,Sherri McIntosh,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,0.56,West,William,Utah,West Jordan,84084,2011-12-19,2011-12-21,546.90,13,792.61,87009,Not Returned
23227,High,0.08,6.48,5.82,1304,Sherri McIntosh,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1998,0.37,West,William,Utah,West Jordan,84084,2011-12-19,2011-12-20,-27.46,11,70.33,87009,Not Returned
24032,Medium,0.04,12.28,6.13,1304,Sherri McIntosh,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Recycled Eldon Regeneration Jumbo File,0.57,West,William,Utah,West Jordan,84084,2012-05-02,2012-05-03,-29.83,7,89.86,87010,Not Returned
24812,High,0.07,6.48,7.91,1304,Sherri McIntosh,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 216,0.37,West,William,Utah,West Jordan,84084,2012-05-12,2012-05-14,-174.74,16,103.29,87011,Not Returned
24740,Medium,0.01,2.78,1.34,1304,Sherri McIntosh,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Drawing Pencil Set,0.45,West,William,Utah,West Jordan,84084,2013-08-31,2013-09-02,-1.31,3,9.01,87014,Not Returned
26274,High,0.04,62.18,10.84,1305,Chris Pritchard,Regular Air,Consumer,Furniture,Office Furnishings,Medium Box,Deflect-o Glass Clear Studded Chair Mats,0.63,West,William,Utah,West Valley City,84120,2010-02-17,2010-02-19,125.81,3,182.33,87002,Not Returned
26273,High,0.02,5.34,2.99,1305,Chris Pritchard,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,0.38,West,William,Utah,West Valley City,84120,2013-02-17,2013-02-18,9.30,11,60.62,87012,Not Returned
26275,High,0.03,41.47,34.20,1305,Chris Pritchard,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,Eldon Econocleat® Chair Mats for Low Pile Carpets,0.73,West,William,Utah,West Valley City,84120,2013-02-17,2013-02-19,-380.90,6,260.34,87012,Not Returned
26276,High,0.04,1938.02,13.99,1305,Chris Pritchard,Regular Air,Consumer,Technology,Office Machines,Medium Box,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,0.38,West,William,Utah,West Valley City,84120,2013-02-17,2013-02-19,-1510.89,1,1753.52,87012,Not Returned
22832,Low,0.04,8.33,1.99,1307,Teresa Hill,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,West,William,Oregon,Coos Bay,97420,2010-06-30,2010-07-07,44.89,16,131.26,91451,Not Returned
22386,Not Specified,0.00,42.80,2.99,1307,Teresa Hill,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.36,West,William,Oregon,Coos Bay,97420,2012-07-29,2012-07-29,125.21,4,181.47,91452,Not Returned
22710,Medium,0.02,55.50,52.20,1307,Teresa Hill,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,0.72,West,William,Oregon,Coos Bay,97420,2013-07-21,2013-07-22,-165.87,4,251.49,91453,Not Returned
22711,Medium,0.01,15.51,5.80,1307,Teresa Hill,Express Air,Small Business,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",0.60,West,William,Oregon,Coos Bay,97420,2013-07-21,2013-07-22,8.00,8,134.19,91453,Not Returned
18782,Not Specified,0.09,9.65,6.22,1309,Emma Bullock,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",0.55,Central,Chris,Illinois,Champaign,61821,2011-04-29,2011-05-01,-0.06,3,29.74,88967,Not Returned
21841,Low,0.00,150.98,13.99,1310,Ricky C Sumner,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon MP41DH Printing Calculator,0.38,Central,Chris,Illinois,Chicago,60623,2013-03-02,2013-03-11,965.72,9,1399.59,88968,Not Returned
20246,Not Specified,0.00,34.76,8.22,1310,Ricky C Sumner,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",0.57,Central,Chris,Illinois,Chicago,60623,2013-04-09,2013-04-11,6.41,2,75.05,88969,Not Returned
20247,Not Specified,0.07,55.99,5.00,1310,Ricky C Sumner,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,Central,Chris,Illinois,Chicago,60623,2013-04-09,2013-04-11,-183.68,7,329.44,88969,Not Returned
24226,Not Specified,0.08,5.99,4.92,1310,Ricky C Sumner,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"DXL™ Angle-View Binders with Locking Rings, Black",0.38,Central,Chris,Illinois,Chicago,60623,2013-04-15,2013-04-16,-43.75,5,29.12,88970,Not Returned
24227,Not Specified,0.00,65.99,8.99,1310,Ricky C Sumner,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,8260,0.58,Central,Chris,Illinois,Chicago,60623,2013-04-15,2013-04-16,83.84,5,290.78,88970,Not Returned
18778,Medium,0.04,48.58,3.99,1311,Veronica O'Connor,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Belkin Premiere Surge Master II 8-outlet surge protector,0.56,East,Erin,New York,Dix Hills,11746,2011-09-24,2011-09-26,138.46,7,328.32,88954,Not Returned
22866,Low,0.04,30.98,19.51,1312,Arlene Weber,Express Air,Corporate,Office Supplies,Envelopes,Small Box,Staples Colored Interoffice Envelopes,0.36,East,Erin,New York,East Meadow,11554,2011-05-05,2011-05-14,-75.70,17,516.19,88953,Not Returned
18779,Medium,0.04,10.31,1.79,1312,Arlene Weber,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",0.38,East,Erin,New York,East Meadow,11554,2011-09-24,2011-09-27,11.06,3,32.97,88954,Not Returned
18780,Medium,0.02,2.18,5.00,1312,Arlene Weber,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,*Staples* Letter Opener,0.81,East,Erin,New York,East Meadow,11554,2011-09-24,2011-09-26,-115.38,12,29.91,88954,Not Returned
24959,High,0.09,2.94,0.81,1312,Arlene Weber,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Colored Pencils,0.40,East,Erin,New York,East Meadow,11554,2012-06-15,2012-06-17,27.36,14,39.65,88955,Not Returned
19613,Not Specified,0.03,65.99,5.99,1312,Arlene Weber,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,i1000,0.58,East,Erin,New York,East Meadow,11554,2013-02-07,2013-02-07,284.69,7,412.60,88956,Not Returned
25971,Medium,0.03,8.69,2.99,1312,Arlene Weber,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",0.39,East,Erin,New York,East Meadow,11554,2013-06-26,2013-06-28,2.74,3,26.66,88957,Not Returned
4866,Low,0.04,30.98,19.51,1313,Katherine Knight,Express Air,Corporate,Office Supplies,Envelopes,Small Box,Staples Colored Interoffice Envelopes,0.36,East,Erin,Pennsylvania,Philadelphia,19134,2011-05-05,2011-05-14,-75.70,67,2034.40,34657,Not Returned
778,Medium,0.04,48.58,3.99,1313,Katherine Knight,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Belkin Premiere Surge Master II 8-outlet surge protector,0.56,East,Erin,Pennsylvania,Philadelphia,19134,2011-09-24,2011-09-26,138.46,27,1266.37,5543,Not Returned
779,Medium,0.04,10.31,1.79,1313,Katherine Knight,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",0.38,East,Erin,Pennsylvania,Philadelphia,19134,2011-09-24,2011-09-27,11.06,11,120.87,5543,Not Returned
780,Medium,0.02,2.18,5.00,1313,Katherine Knight,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,*Staples* Letter Opener,0.81,East,Erin,Pennsylvania,Philadelphia,19134,2011-09-24,2011-09-26,-115.38,49,122.14,5543,Not Returned
6959,High,0.09,2.94,0.81,1313,Katherine Knight,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Colored Pencils,0.40,East,Erin,Pennsylvania,Philadelphia,19134,2012-06-15,2012-06-17,23.74,58,164.27,49762,Returned
1613,Not Specified,0.03,65.99,5.99,1313,Katherine Knight,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,i1000,0.58,East,Erin,Pennsylvania,Philadelphia,19134,2013-02-07,2013-02-07,335.08,28,1650.41,11683,Not Returned
7971,Medium,0.03,8.69,2.99,1313,Katherine Knight,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",0.39,East,Erin,Pennsylvania,Philadelphia,19134,2013-06-26,2013-06-28,2.29,12,106.65,57025,Not Returned
3167,Medium,0.04,5.34,2.99,1314,Keith Marsh,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,0.38,West,William,California,Los Angeles,90058,2010-03-30,2010-04-01,3.45,45,240.60,22755,Not Returned
3168,Medium,0.06,55.99,5.00,1314,Keith Marsh,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory6,0.80,West,William,California,Los Angeles,90058,2010-03-30,2010-04-01,-275.25,5,236.88,22755,Not Returned
3791,Low,0.05,80.98,35.00,1314,Keith Marsh,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,Carina Double Wide Media Storage Towers in Natural & Black,0.81,West,William,California,Los Angeles,90058,2010-07-05,2010-07-09,-746.44,34,2710.47,27013,Not Returned
3792,Low,0.05,279.48,35.00,1314,Keith Marsh,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",0.80,West,William,California,Los Angeles,90058,2010-07-05,2010-07-05,-274.95,31,8354.73,27013,Not Returned
4589,High,0.05,8.85,5.60,1314,Keith Marsh,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems Combs,0.36,West,William,California,Los Angeles,90058,2011-03-21,2011-03-22,-9.57,18,167.53,32641,Not Returned
2581,Critical,0.10,14.48,6.46,1314,Keith Marsh,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC White Gloss Covers, Plain Front",0.38,West,William,California,Los Angeles,90058,2011-08-06,2011-08-09,28.55,43,626.46,18598,Not Returned
2582,Critical,0.03,102.30,21.26,1314,Keith Marsh,Regular Air,Home Office,Furniture,Office Furnishings,Large Box,Luxo Professional Combination Clamp-On Lamps,0.59,West,William,California,Los Angeles,90058,2011-08-06,2011-08-08,855.14,83,8686.35,18598,Not Returned
2143,Critical,0.02,4.54,5.83,1314,Keith Marsh,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery® Durable Plastic 1"" Binders",0.36,West,William,California,Los Angeles,90058,2011-09-13,2011-09-14,-74.41,38,183.00,15303,Returned
2144,Critical,0.02,28.48,8.99,1314,Keith Marsh,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Imation IBM Formatted Diskettes, 100/Pack",0.70,West,William,California,Los Angeles,90058,2011-09-13,2011-09-15,-108.14,33,965.16,15303,Returned
5252,Critical,0.08,26.64,5.30,1314,Keith Marsh,Regular Air,Home Office,Furniture,Chairs & Chairmats,Medium Box,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,,West,William,California,Los Angeles,90058,2012-04-01,2012-04-02,90.04,32,813.66,37380,Returned
5253,Critical,0.00,9.99,4.78,1314,Keith Marsh,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1896,0.40,West,William,California,Los Angeles,90058,2012-04-01,2012-04-02,74.73,53,571.93,37380,Returned
5254,Critical,0.07,3.55,1.43,1314,Keith Marsh,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Acco Clips to Go™ Binder Clips, 24 Clips in Two Sizes",0.38,West,William,California,Los Angeles,90058,2012-04-01,2012-04-02,27.37,47,169.19,37380,Returned
6878,High,0.08,17.67,8.99,1314,Keith Marsh,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",0.47,West,William,California,Los Angeles,90058,2012-04-11,2012-04-12,35.08,46,795.27,49027,Returned
341,High,0.01,40.89,18.98,1314,Keith Marsh,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Eldon Executive Woodline II Cherry Finish Desk Accessories,0.57,West,William,California,Los Angeles,90058,2012-05-01,2012-05-02,94.96,49,2092.92,2311,Not Returned
3166,Medium,0.00,4.91,5.68,1314,Keith Marsh,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,West,William,California,Los Angeles,90058,2013-03-30,2013-03-31,-95.05,35,187.84,22755,Not Returned
6030,Not Specified,0.00,48.92,4.50,1314,Keith Marsh,Regular Air,Home Office,Office Supplies,Appliances,Small Box,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",0.59,West,William,California,Los Angeles,90058,2013-10-07,2013-10-08,286.98,48,2404.51,42722,Not Returned
6031,Not Specified,0.07,7.38,5.21,1314,Keith Marsh,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,West,William,California,Los Angeles,90058,2013-10-07,2013-10-09,15.97,4,39.80,42722,Not Returned
21166,Medium,0.00,4.91,5.68,1315,Adam Saunders Gray,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,West,William,Colorado,Colorado Springs,80906,2010-03-30,2010-03-31,-95.05,9,48.30,87602,Not Returned
20581,Critical,0.10,14.48,6.46,1315,Adam Saunders Gray,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC White Gloss Covers, Plain Front",0.38,West,William,Colorado,Colorado Springs,80906,2011-08-06,2011-08-09,42.26,11,160.26,87605,Not Returned
20582,Critical,0.03,102.30,21.26,1315,Adam Saunders Gray,Regular Air,Home Office,Furniture,Office Furnishings,Large Box,Luxo Professional Combination Clamp-On Lamps,0.59,West,William,Colorado,Colorado Springs,80906,2011-08-06,2011-08-08,1265.61,21,2197.75,87605,Not Returned
20143,Critical,0.02,4.54,5.83,1315,Adam Saunders Gray,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery® Durable Plastic 1"" Binders",0.36,West,William,Colorado,Colorado Springs,80906,2011-09-13,2011-09-14,-74.41,10,48.16,87606,Not Returned
20144,Critical,0.02,28.48,8.99,1315,Adam Saunders Gray,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Imation IBM Formatted Diskettes, 100/Pack",0.70,West,William,Colorado,Colorado Springs,80906,2011-09-13,2011-09-15,-108.14,8,233.98,87606,Not Returned
18341,High,0.01,40.89,18.98,1315,Adam Saunders Gray,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Eldon Executive Woodline II Cherry Finish Desk Accessories,0.57,West,William,Colorado,Colorado Springs,80906,2012-05-01,2012-05-02,94.96,12,512.55,87609,Not Returned
21167,Medium,0.04,5.34,2.99,1316,Marion Lindsey,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,0.38,West,William,Colorado,Commerce City,80022,2010-03-30,2010-04-01,3.45,11,58.81,87602,Not Returned
21168,Medium,0.06,55.99,5.00,1316,Marion Lindsey,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory6,0.80,West,William,Colorado,Commerce City,80022,2010-03-30,2010-04-01,-275.25,1,47.38,87602,Not Returned
21791,Low,0.05,80.98,35.00,1316,Marion Lindsey,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,Carina Double Wide Media Storage Towers in Natural & Black,0.81,West,William,Colorado,Commerce City,80022,2010-07-05,2010-07-09,-746.44,8,637.76,87603,Not Returned
21792,Low,0.05,279.48,35.00,1316,Marion Lindsey,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",0.80,West,William,Colorado,Commerce City,80022,2010-07-05,2010-07-05,-274.95,8,2156.06,87603,Not Returned
22589,High,0.05,8.85,5.60,1317,Sandra Shaw,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems Combs,0.36,West,William,Colorado,Denver,80219,2011-03-21,2011-03-22,-9.57,5,46.54,87604,Not Returned
23252,Critical,0.08,26.64,5.30,1317,Sandra Shaw,Regular Air,Home Office,Furniture,Chairs & Chairmats,Medium Box,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,,West,William,Colorado,Denver,80219,2012-04-01,2012-04-02,90.04,8,203.42,87607,Not Returned
23253,Critical,0.00,9.99,4.78,1317,Sandra Shaw,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1896,0.40,West,William,Colorado,Denver,80219,2012-04-01,2012-04-02,74.73,13,140.28,87607,Not Returned
23254,Critical,0.07,3.55,1.43,1317,Sandra Shaw,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Acco Clips to Go™ Binder Clips, 24 Clips in Two Sizes",0.38,West,William,Colorado,Denver,80219,2012-04-01,2012-04-02,27.37,12,43.20,87607,Not Returned
24878,High,0.08,17.67,8.99,1317,Sandra Shaw,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",0.47,West,William,Colorado,Denver,80219,2012-04-11,2012-04-12,35.08,11,190.17,87608,Not Returned
24030,Not Specified,0.00,48.92,4.50,1317,Sandra Shaw,Regular Air,Home Office,Office Supplies,Appliances,Small Box,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",0.59,West,William,Colorado,Denver,80219,2013-10-07,2013-10-08,286.98,12,601.13,87610,Not Returned
24031,Not Specified,0.07,7.38,5.21,1317,Sandra Shaw,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,West,William,Colorado,Denver,80219,2013-10-07,2013-10-09,6.87,1,9.95,87610,Not Returned
7626,Critical,0.01,20.24,8.99,1318,Vickie Becker,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"DAX Metal Frame, Desktop, Stepped-Edge",0.46,East,Erin,New York,New York City,10280,2011-10-04,2011-10-06,35.10,43,938.05,54563,Returned
5163,Critical,0.08,5.68,1.46,1318,Vickie Becker,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",0.39,East,Erin,New York,New York City,10280,2011-12-19,2011-12-22,34.48,48,261.05,36741,Not Returned
5164,Critical,0.01,55.99,5.00,1318,Vickie Becker,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,East,Erin,New York,New York City,10280,2011-12-19,2011-12-21,-254.36,11,557.17,36741,Not Returned
23163,Critical,0.08,5.68,1.46,1319,Phillip Wilkerson,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",0.39,Central,Chris,Texas,Cleburne,76031,2011-12-19,2011-12-22,45.03,12,65.26,91560,Not Returned
23164,Critical,0.01,55.99,5.00,1319,Phillip Wilkerson,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,Central,Chris,Texas,Cleburne,76031,2011-12-19,2011-12-21,-127.18,3,151.95,91560,Not Returned
25626,Critical,0.01,20.24,8.99,1320,Brian Dougherty,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"DAX Metal Frame, Desktop, Stepped-Edge",0.46,Central,Chris,Texas,College Station,77840,2011-10-04,2011-10-06,40.36,11,239.97,91559,Not Returned
23052,Low,0.05,14.98,7.69,1322,Mark Joyner,Express Air,Small Business,Office Supplies,Storage & Organization,Small Box,Super Decoflex Portable Personal File,0.57,East,Erin,Connecticut,Seymour,6478,2011-09-17,2011-09-21,-16.54,1,29.65,89753,Not Returned
20648,Medium,0.05,4.24,5.41,1323,Martin Bowman,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,East,Erin,Maine,Auburn,4210,2011-07-16,2011-07-18,-151.42,15,65.70,89752,Not Returned
21379,Critical,0.03,37.76,12.90,1324,Frances Ray,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,"Companion Letter/Legal File, Black",0.57,East,Erin,Maine,Bangor,4401,2011-11-30,2011-12-01,104.68,43,1586.06,89754,Not Returned
23833,Low,0.04,41.94,2.99,1325,Laura A Whitaker,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Trapezoid Extra Heavy Duty 4"" Binders",0.35,East,Erin,Maine,Brunswick,4011,2013-05-12,2013-05-19,333.37,12,483.15,89758,Not Returned
20649,Medium,0.02,179.99,13.99,1326,Henry Khan,Regular Air,Small Business,Technology,Telephones and Communication,Medium Box,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,0.57,East,Erin,Massachusetts,Belmont,2478,2011-07-16,2011-07-18,1142.08,11,1669.48,89752,Not Returned
20650,Medium,0.06,65.99,2.50,1327,Troy Patterson,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,V8160,0.56,East,Erin,Massachusetts,Leominster,1453,2011-07-16,2011-07-17,152.75,6,335.34,89752,Not Returned
19528,High,0.10,8.74,8.29,1328,Geraldine Martinez Bray,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",0.38,East,Erin,Massachusetts,New Bedford,2744,2013-05-13,2013-05-14,-129.86,12,101.87,89759,Not Returned
20651,Medium,0.00,33.98,1.99,1329,Heather Shannon,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",0.45,East,Erin,Massachusetts,Wellesley,2457,2011-07-16,2011-07-18,328.25,14,475.72,89752,Not Returned
19815,Critical,0.03,6.78,6.18,1330,Edwin Riddle,Regular Air,Small Business,Office Supplies,Paper,Small Box,Strathmore Photo Mount Cards,0.39,East,Erin,New Jersey,Bridgeton,8302,2013-01-15,2013-01-17,-115.94,12,83.05,89757,Not Returned
22826,High,0.00,4.37,5.15,1331,Ted Bowden,Regular Air,Small Business,Office Supplies,Appliances,Small Box,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",0.59,East,Erin,New Jersey,Dover,7801,2013-09-06,2013-09-08,-52.09,8,37.89,89760,Not Returned
19527,High,0.10,7.31,0.49,1332,Sally Steele,Regular Air,Small Business,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,0.38,East,Erin,New Jersey,Garfield,7026,2013-05-13,2013-05-14,57.74,12,83.68,89759,Not Returned
23834,Low,0.03,70.98,59.81,1333,Dolores McClure,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Situations Contoured Folding Chairs, 4/Set",0.60,East,Erin,New Jersey,Glassboro,8028,2011-05-12,2011-05-16,-1330.78,14,995.58,89751,Not Returned
22883,Low,0.08,138.14,35.00,1334,Lorraine O'Donnell,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,"SAFCO Commercial Wire Shelving, Black",,East,Erin,New Jersey,Jersey City,7097,2012-07-27,2012-07-29,-524.74,5,673.36,89756,Not Returned
19166,Low,0.00,8.62,4.50,1335,Ron Patrick,Express Air,Small Business,Office Supplies,Appliances,Small Box,"Acco Six-Outlet Power Strip, 4' Cord Length",0.59,East,Erin,New Jersey,Madison,7940,2012-07-15,2012-07-22,-9.29,3,31.74,89755,Not Returned
19526,High,0.04,240.98,60.20,1336,Dorothy Cates,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",0.56,East,Erin,Vermont,Bennington,5201,2013-05-13,2013-05-15,1383.32,11,2768.40,89759,Not Returned
19165,Low,0.05,17.98,8.51,1337,Jackie Davenport,Regular Air,Small Business,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.40,East,Erin,Vermont,Colchester,5439,2012-07-15,2012-07-17,-43.03,3,54.59,89755,Not Returned
21006,Low,0.02,55.99,3.30,1338,Denise McIntosh,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory24,0.59,Central,Chris,Illinois,Chicago,60623,2010-08-10,2010-08-10,525.20,16,761.16,91244,Not Returned
25633,High,0.07,22.98,1.99,1339,James Perez,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Memorex 80 Minute CD-R, 30/Pack",0.46,Central,Chris,Illinois,Collinsville,62234,2011-06-05,2011-06-06,123.87,8,179.52,91246,Not Returned
24105,Critical,0.05,76.72,19.95,1339,James Perez,Express Air,Home Office,Office Supplies,Appliances,Large Box,Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room,0.54,Central,Chris,Illinois,Collinsville,62234,2012-05-16,2012-05-18,171.26,7,563.35,91247,Not Returned
21688,Not Specified,0.08,22.84,5.47,1339,James Perez,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1929,0.39,Central,Chris,Illinois,Collinsville,62234,2012-08-08,2012-08-10,76.99,6,135.12,91248,Not Returned
21689,Not Specified,0.09,34.76,5.49,1339,James Perez,Express Air,Home Office,Office Supplies,Storage & Organization,Small Box,Home/Office Personal File Carts,0.60,Central,Chris,Illinois,Collinsville,62234,2012-08-08,2012-08-10,94.47,10,330.14,91248,Not Returned
24754,High,0.05,22.84,16.87,1339,James Perez,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1982,0.39,Central,Chris,Illinois,Collinsville,62234,2012-09-12,2012-09-14,-39.92,2,54.44,91249,Not Returned
24119,Not Specified,0.03,65.99,8.99,1339,James Perez,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,8260,0.58,Central,Chris,Illinois,Collinsville,62234,2013-04-27,2013-04-28,337.04,10,551.44,91250,Not Returned
3004,Low,0.00,22.38,15.10,1340,Marie Bass,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,East,Erin,New York,New York City,10170,2010-08-10,2010-08-17,-52.65,29,682.68,21636,Not Returned
